die_id,source,row,col,x_um,y_um,cell_name,site,test_enabled,bin,notes
D00283,gds_references,,,-15858.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00284,gds_references,,,-12334.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00285,gds_references,,,-8810.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00286,gds_references,,,-5286.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00287,gds_references,,,-1762.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00288,gds_references,,,1762.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00289,gds_references,,,5286.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00290,gds_references,,,8810.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00291,gds_references,,,12334.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00292,gds_references,,,15858.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00293,gds_references,,,19382.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00294,gds_references,,,22906.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00295,gds_references,,,26430.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00296,gds_references,,,29954.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00297,gds_references,,,33478.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00298,gds_references,,,37002.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00299,gds_references,,,40526.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00300,gds_references,,,44050.0,-46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00301,gds_references,,,-47574.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00302,gds_references,,,-44050.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00303,gds_references,,,-40526.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00304,gds_references,,,-37002.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00305,gds_references,,,-33478.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00306,gds_references,,,-29954.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00307,gds_references,,,-26430.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00308,gds_references,,,-22906.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00309,gds_references,,,-19382.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00310,gds_references,,,-15858.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00311,gds_references,,,-12334.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00312,gds_references,,,-8810.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00313,gds_references,,,-5286.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00314,gds_references,,,-1762.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00315,gds_references,,,1762.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00316,gds_references,,,5286.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00317,gds_references,,,8810.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00318,gds_references,,,12334.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00319,gds_references,,,15858.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00320,gds_references,,,19382.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00321,gds_references,,,22906.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00322,gds_references,,,26430.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00323,gds_references,,,29954.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00324,gds_references,,,33478.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00325,gds_references,,,37002.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00326,gds_references,,,40526.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00327,gds_references,,,44050.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00328,gds_references,,,47574.0,-44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00329,gds_references,,,-47574.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00330,gds_references,,,-44050.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00331,gds_references,,,-40526.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00332,gds_references,,,-37002.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00333,gds_references,,,-33478.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00334,gds_references,,,-29954.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00335,gds_references,,,-26430.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00336,gds_references,,,-22906.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00337,gds_references,,,-19382.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00338,gds_references,,,-15858.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00339,gds_references,,,-12334.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00340,gds_references,,,-8810.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00341,gds_references,,,-5286.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00342,gds_references,,,-1762.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00343,gds_references,,,1762.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00344,gds_references,,,5286.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00345,gds_references,,,8810.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00346,gds_references,,,12334.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00347,gds_references,,,15858.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00348,gds_references,,,19382.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00349,gds_references,,,22906.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00350,gds_references,,,26430.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00351,gds_references,,,29954.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00352,gds_references,,,33478.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00353,gds_references,,,37002.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00354,gds_references,,,40526.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00355,gds_references,,,44050.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00356,gds_references,,,47574.0,-42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00357,gds_references,,,-51098.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00358,gds_references,,,-47574.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00359,gds_references,,,-44050.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00360,gds_references,,,-40526.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00361,gds_references,,,-37002.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00362,gds_references,,,-33478.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00363,gds_references,,,-29954.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00364,gds_references,,,-26430.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00365,gds_references,,,-22906.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00366,gds_references,,,-19382.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00367,gds_references,,,-15858.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00368,gds_references,,,-12334.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00369,gds_references,,,-8810.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00370,gds_references,,,-5286.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00371,gds_references,,,-1762.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00372,gds_references,,,1762.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00373,gds_references,,,5286.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00374,gds_references,,,8810.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00375,gds_references,,,12334.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00376,gds_references,,,15858.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00377,gds_references,,,19382.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00378,gds_references,,,22906.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00379,gds_references,,,26430.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00380,gds_references,,,29954.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00381,gds_references,,,33478.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00382,gds_references,,,37002.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00383,gds_references,,,40526.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00384,gds_references,,,44050.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00385,gds_references,,,47574.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00386,gds_references,,,51098.0,-41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00387,gds_references,,,-51098.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00388,gds_references,,,-47574.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00389,gds_references,,,-44050.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00390,gds_references,,,-40526.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00391,gds_references,,,-37002.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00392,gds_references,,,-33478.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00393,gds_references,,,-29954.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00394,gds_references,,,-26430.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00395,gds_references,,,-22906.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00396,gds_references,,,-19382.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00397,gds_references,,,-15858.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00398,gds_references,,,-12334.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00399,gds_references,,,-8810.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00400,gds_references,,,-5286.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00401,gds_references,,,-1762.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00402,gds_references,,,1762.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00403,gds_references,,,5286.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00404,gds_references,,,8810.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00405,gds_references,,,12334.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00406,gds_references,,,15858.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00407,gds_references,,,19382.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00408,gds_references,,,22906.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00409,gds_references,,,26430.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00410,gds_references,,,29954.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00411,gds_references,,,33478.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00412,gds_references,,,37002.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00413,gds_references,,,40526.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00414,gds_references,,,44050.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00415,gds_references,,,47574.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00416,gds_references,,,51098.0,-39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
