DIE_ID,DIE_ID_4UP,DIE_ID_16UP,ABS_COL,ABS_ROW,INTRA_COL,INTRA_ROW,COLUMN_RETICLE,ROW_RETICLE,NOM_X_MM_1UP,NOM_Y_MM_1UP,EG_MOX_1UP,EG_MOY_1UP,EG_MOX_4UP,EG_MOY_4UP,EG_MOX_16UP,EG_MOY_16UP,ACCR_JY_1UP,ACCR_JX_1UP,ACCR_JY_4UP,ACCR_JX_4UP,ACCR_JY_16UP,ACCR_JX_16UP
9-7-14-13,T-9-7-14-13,T-9-7-14-13,126,85,9,7,14,13,62.93,19.53,-62,15,,,,,15,62,,,,
9-1-2-12,T-9-1-2-12,T-9-1-2-12,18,84,9,1,2,12,-54.25,18.445,46,14,,,,,14,-46,,,,
9-2-2-12,T-9-2-2-12,T-9-2-2-12,18,83,9,2,2,12,-54.25,17.36,46,13,,,,,13,-46,,,,
9-3-2-12,T-9-3-2-12,T-9-3-2-12,18,82,9,3,2,12,-54.25,16.275,46,12,,,,,12,-46,,,,
9-4-2-12,T-9-4-2-12,T-9-4-2-12,18,81,9,4,2,12,-54.25,15.19,46,11,,,,,11,-46,,,,
9-5-2-12,T-9-5-2-12,T-9-5-2-12,18,80,9,5,2,12,-54.25,14.105,46,10,,,,,10,-46,,,,
9-6-2-12,T-9-6-2-12,T-9-6-2-12,18,79,9,6,2,12,-54.25,13.02,46,9,,,,,9,-46,,,,
1-7-2-12,T-1-7-2-12,T-1-7-2-12,10,78,1,7,2,12,-62.93,11.935,54,8,,,,,8,-54,,,,
2-7-2-12,T-2-7-2-12,T-2-7-2-12,11,78,2,7,2,12,-61.845,11.935,53,8,,,,,8,-53,,,,
3-7-2-12,T-3-7-2-12,T-3-7-2-12,12,78,3,7,2,12,-60.76,11.935,52,8,,,,,8,-52,,,,
4-7-2-12,T-4-7-2-12,T-4-7-2-12,13,78,4,7,2,12,-59.675,11.935,51,8,,,,,8,-51,,,,
5-7-2-12,T-5-7-2-12,T-5-7-2-12,14,78,5,7,2,12,-58.59,11.935,50,8,,,,,8,-50,,,,
6-7-2-12,T-6-7-2-12,T-6-7-2-12,15,78,6,7,2,12,-57.505,11.935,49,8,,,,,8,-49,,,,
7-7-2-12,T-7-7-2-12,T-7-7-2-12,16,78,7,7,2,12,-56.42,11.935,48,8,,,,,8,-48,,,,
8-7-2-12,T-8-7-2-12,T-8-7-2-12,17,78,8,7,2,12,-55.335,11.935,47,8,,,,,8,-47,,,,
9-7-2-12,T-9-7-2-12,T-9-7-2-12,18,78,9,7,2,12,-54.25,11.935,46,8,,,,,8,-46,,,,
9-1-3-12,T-9-1-3-12,T-9-1-3-12,27,84,9,1,3,12,-44.485,18.445,37,14,,,,,14,-37,,,,
9-2-3-12,T-9-2-3-12,T-9-2-3-12,27,83,9,2,3,12,-44.485,17.36,37,13,,,,,13,-37,,,,
9-3-3-12,T-9-3-3-12,T-9-3-3-12,27,82,9,3,3,12,-44.485,16.275,37,12,,,,,12,-37,,,,
9-4-3-12,T-9-4-3-12,T-9-4-3-12,27,81,9,4,3,12,-44.485,15.19,37,11,,,,,11,-37,,,,
9-5-3-12,T-9-5-3-12,T-9-5-3-12,27,80,9,5,3,12,-44.485,14.105,37,10,,,,,10,-37,,,,
9-6-3-12,T-9-6-3-12,T-9-6-3-12,27,79,9,6,3,12,-44.485,13.02,37,9,,,,,9,-37,,,,
1-7-3-12,T-1-7-3-12,T-1-7-3-12,19,78,1,7,3,12,-53.165,11.935,45,8,,,,,8,-45,,,,
2-7-3-12,T-2-7-3-12,T-2-7-3-12,20,78,2,7,3,12,-52.08,11.935,44,8,,,,,8,-44,,,,
3-7-3-12,T-3-7-3-12,T-3-7-3-12,21,78,3,7,3,12,-50.995,11.935,43,8,,,,,8,-43,,,,
4-7-3-12,T-4-7-3-12,T-4-7-3-12,22,78,4,7,3,12,-49.91,11.935,42,8,,,,,8,-42,,,,
5-7-3-12,T-5-7-3-12,T-5-7-3-12,23,78,5,7,3,12,-48.825,11.935,41,8,,,,,8,-41,,,,
6-7-3-12,T-6-7-3-12,T-6-7-3-12,24,78,6,7,3,12,-47.74,11.935,40,8,,,,,8,-40,,,,
7-7-3-12,T-7-7-3-12,T-7-7-3-12,25,78,7,7,3,12,-46.655,11.935,39,8,,,,,8,-39,,,,
8-7-3-12,T-8-7-3-12,T-8-7-3-12,26,78,8,7,3,12,-45.57,11.935,38,8,,,,,8,-38,,,,
9-7-3-12,T-9-7-3-12,T-9-7-3-12,27,78,9,7,3,12,-44.485,11.935,37,8,,,,,8,-37,,,,
9-1-4-12,T-9-1-4-12,T-9-1-4-12,36,84,9,1,4,12,-34.72,18.445,28,14,,,,,14,-28,,,,
9-2-4-12,T-9-2-4-12,T-9-2-4-12,36,83,9,2,4,12,-34.72,17.36,28,13,,,,,13,-28,,,,
9-3-4-12,T-9-3-4-12,T-9-3-4-12,36,82,9,3,4,12,-34.72,16.275,28,12,,,,,12,-28,,,,
9-4-4-12,T-9-4-4-12,T-9-4-4-12,36,81,9,4,4,12,-34.72,15.19,28,11,,,,,11,-28,,,,
9-5-4-12,T-9-5-4-12,T-9-5-4-12,36,80,9,5,4,12,-34.72,14.105,28,10,,,,,10,-28,,,,
9-6-4-12,T-9-6-4-12,T-9-6-4-12,36,79,9,6,4,12,-34.72,13.02,28,9,,,,,9,-28,,,,
1-7-4-12,T-1-7-4-12,T-1-7-4-12,28,78,1,7,4,12,-43.4,11.935,36,8,,,,,8,-36,,,,
2-7-4-12,T-2-7-4-12,T-2-7-4-12,29,78,2,7,4,12,-42.315,11.935,35,8,,,,,8,-35,,,,
3-7-4-12,T-3-7-4-12,T-3-7-4-12,30,78,3,7,4,12,-41.23,11.935,34,8,,,,,8,-34,,,,
4-7-4-12,T-4-7-4-12,T-4-7-4-12,31,78,4,7,4,12,-40.145,11.935,33,8,,,,,8,-33,,,,
5-7-4-12,T-5-7-4-12,T-5-7-4-12,32,78,5,7,4,12,-39.06,11.935,32,8,,,,,8,-32,,,,
6-7-4-12,T-6-7-4-12,T-6-7-4-12,33,78,6,7,4,12,-37.975,11.935,31,8,,,,,8,-31,,,,
7-7-4-12,T-7-7-4-12,T-7-7-4-12,34,78,7,7,4,12,-36.89,11.935,30,8,,,,,8,-30,,,,
8-7-4-12,T-8-7-4-12,T-8-7-4-12,35,78,8,7,4,12,-35.805,11.935,29,8,,,,,8,-29,,,,
9-7-4-12,T-9-7-4-12,T-9-7-4-12,36,78,9,7,4,12,-34.72,11.935,28,8,,,,,8,-28,,,,
9-1-5-12,T-9-1-5-12,T-9-1-5-12,45,84,9,1,5,12,-24.955,18.445,19,14,,,,,14,-19,,,,
9-2-5-12,T-9-2-5-12,T-9-2-5-12,45,83,9,2,5,12,-24.955,17.36,19,13,,,,,13,-19,,,,
9-3-5-12,T-9-3-5-12,T-9-3-5-12,45,82,9,3,5,12,-24.955,16.275,19,12,,,,,12,-19,,,,
9-4-5-12,T-9-4-5-12,T-9-4-5-12,45,81,9,4,5,12,-24.955,15.19,19,11,,,,,11,-19,,,,
9-5-5-12,T-9-5-5-12,T-9-5-5-12,45,80,9,5,5,12,-24.955,14.105,19,10,,,,,10,-19,,,,
9-6-5-12,T-9-6-5-12,T-9-6-5-12,45,79,9,6,5,12,-24.955,13.02,19,9,,,,,9,-19,,,,
1-7-5-12,T-1-7-5-12,T-1-7-5-12,37,78,1,7,5,12,-33.635,11.935,27,8,,,,,8,-27,,,,
2-7-5-12,T-2-7-5-12,T-2-7-5-12,38,78,2,7,5,12,-32.55,11.935,26,8,,,,,8,-26,,,,
3-7-5-12,T-3-7-5-12,T-3-7-5-12,39,78,3,7,5,12,-31.465,11.935,25,8,,,,,8,-25,,,,
4-7-5-12,T-4-7-5-12,T-4-7-5-12,40,78,4,7,5,12,-30.38,11.935,24,8,,,,,8,-24,,,,
5-7-5-12,T-5-7-5-12,T-5-7-5-12,41,78,5,7,5,12,-29.295,11.935,23,8,,,,,8,-23,,,,
6-7-5-12,T-6-7-5-12,T-6-7-5-12,42,78,6,7,5,12,-28.21,11.935,22,8,,,,,8,-22,,,,
7-7-5-12,T-7-7-5-12,T-7-7-5-12,43,78,7,7,5,12,-27.125,11.935,21,8,,,,,8,-21,,,,
8-7-5-12,T-8-7-5-12,T-8-7-5-12,44,78,8,7,5,12,-26.04,11.935,20,8,,,,,8,-20,,,,
9-7-5-12,T-9-7-5-12,T-9-7-5-12,45,78,9,7,5,12,-24.955,11.935,19,8,,,,,8,-19,,,,
9-1-6-12,T-9-1-6-12,T-9-1-6-12,54,84,9,1,6,12,-15.19,18.445,10,14,,,,,14,-10,,,,
9-2-6-12,T-9-2-6-12,T-9-2-6-12,54,83,9,2,6,12,-15.19,17.36,10,13,,,,,13,-10,,,,
9-3-6-12,T-9-3-6-12,T-9-3-6-12,54,82,9,3,6,12,-15.19,16.275,10,12,,,,,12,-10,,,,
9-4-6-12,T-9-4-6-12,T-9-4-6-12,54,81,9,4,6,12,-15.19,15.19,10,11,,,,,11,-10,,,,
9-5-6-12,T-9-5-6-12,T-9-5-6-12,54,80,9,5,6,12,-15.19,14.105,10,10,,,,,10,-10,,,,
9-6-6-12,T-9-6-6-12,T-9-6-6-12,54,79,9,6,6,12,-15.19,13.02,10,9,,,,,9,-10,,,,
1-7-6-12,T-1-7-6-12,T-1-7-6-12,46,78,1,7,6,12,-23.87,11.935,18,8,,,,,8,-18,,,,
2-7-6-12,T-2-7-6-12,T-2-7-6-12,47,78,2,7,6,12,-22.785,11.935,17,8,,,,,8,-17,,,,
3-7-6-12,T-3-7-6-12,T-3-7-6-12,48,78,3,7,6,12,-21.7,11.935,16,8,,,,,8,-16,,,,
4-7-6-12,T-4-7-6-12,T-4-7-6-12,49,78,4,7,6,12,-20.615,11.935,15,8,,,,,8,-15,,,,
5-7-6-12,T-5-7-6-12,T-5-7-6-12,50,78,5,7,6,12,-19.53,11.935,14,8,,,,,8,-14,,,,
6-7-6-12,T-6-7-6-12,T-6-7-6-12,51,78,6,7,6,12,-18.445,11.935,13,8,,,,,8,-13,,,,
7-7-6-12,T-7-7-6-12,T-7-7-6-12,52,78,7,7,6,12,-17.36,11.935,12,8,,,,,8,-12,,,,
8-7-6-12,T-8-7-6-12,T-8-7-6-12,53,78,8,7,6,12,-16.275,11.935,11,8,,,,,8,-11,,,,
9-7-6-12,T-9-7-6-12,T-9-7-6-12,54,78,9,7,6,12,-15.19,11.935,10,8,,,,,8,-10,,,,
9-1-7-12,T-9-1-7-12,T-9-1-7-12,63,84,9,1,7,12,-5.425,18.445,1,14,,,,,14,-1,,,,
9-2-7-12,T-9-2-7-12,T-9-2-7-12,63,83,9,2,7,12,-5.425,17.36,1,13,,,,,13,-1,,,,
9-3-7-12,T-9-3-7-12,T-9-3-7-12,63,82,9,3,7,12,-5.425,16.275,1,12,,,,,12,-1,,,,
9-4-7-12,T-9-4-7-12,T-9-4-7-12,63,81,9,4,7,12,-5.425,15.19,1,11,,,,,11,-1,,,,
9-5-7-12,T-9-5-7-12,T-9-5-7-12,63,80,9,5,7,12,-5.425,14.105,1,10,,,,,10,-1,,,,
9-6-7-12,T-9-6-7-12,T-9-6-7-12,63,79,9,6,7,12,-5.425,13.02,1,9,,,,,9,-1,,,,
1-7-7-12,T-1-7-7-12,T-1-7-7-12,55,78,1,7,7,12,-14.105,11.935,9,8,,,,,8,-9,,,,
2-7-7-12,T-2-7-7-12,T-2-7-7-12,56,78,2,7,7,12,-13.02,11.935,8,8,,,,,8,-8,,,,
3-7-7-12,T-3-7-7-12,T-3-7-7-12,57,78,3,7,7,12,-11.935,11.935,7,8,,,,,8,-7,,,,
4-7-7-12,T-4-7-7-12,T-4-7-7-12,58,78,4,7,7,12,-10.85,11.935,6,8,,,,,8,-6,,,,
5-7-7-12,T-5-7-7-12,T-5-7-7-12,59,78,5,7,7,12,-9.765,11.935,5,8,,,,,8,-5,,,,
6-7-7-12,T-6-7-7-12,T-6-7-7-12,60,78,6,7,7,12,-8.68,11.935,4,8,,,,,8,-4,,,,
7-7-7-12,T-7-7-7-12,T-7-7-7-12,61,78,7,7,7,12,-7.595,11.935,3,8,,,,,8,-3,,,,
8-7-7-12,T-8-7-7-12,T-8-7-7-12,62,78,8,7,7,12,-6.51,11.935,2,8,,,,,8,-2,,,,
9-7-7-12,T-9-7-7-12,T-9-7-7-12,63,78,9,7,7,12,-5.425,11.935,1,8,,,,,8,-1,,,,
9-1-8-12,T-9-1-8-12,T-9-1-8-12,72,84,9,1,8,12,4.34,18.445,-8,14,,,,,14,8,,,,
9-2-8-12,T-9-2-8-12,T-9-2-8-12,72,83,9,2,8,12,4.34,17.36,-8,13,,,,,13,8,,,,
9-3-8-12,T-9-3-8-12,T-9-3-8-12,72,82,9,3,8,12,4.34,16.275,-8,12,,,,,12,8,,,,
9-4-8-12,T-9-4-8-12,T-9-4-8-12,72,81,9,4,8,12,4.34,15.19,-8,11,,,,,11,8,,,,
9-5-8-12,T-9-5-8-12,T-9-5-8-12,72,80,9,5,8,12,4.34,14.105,-8,10,,,,,10,8,,,,
9-6-8-12,T-9-6-8-12,T-9-6-8-12,72,79,9,6,8,12,4.34,13.02,-8,9,,,,,9,8,,,,
1-7-8-12,T-1-7-8-12,T-1-7-8-12,64,78,1,7,8,12,-4.34,11.935,0,8,,,,,8,0,,,,
2-7-8-12,T-2-7-8-12,T-2-7-8-12,65,78,2,7,8,12,-3.255,11.935,-1,8,,,,,8,1,,,,
3-7-8-12,T-3-7-8-12,T-3-7-8-12,66,78,3,7,8,12,-2.17,11.935,-2,8,,,,,8,2,,,,
4-7-8-12,T-4-7-8-12,T-4-7-8-12,67,78,4,7,8,12,-1.085,11.935,-3,8,,,,,8,3,,,,
5-7-8-12,T-5-7-8-12,T-5-7-8-12,68,78,5,7,8,12,0,11.935,-4,8,,,,,8,4,,,,
6-7-8-12,T-6-7-8-12,T-6-7-8-12,69,78,6,7,8,12,1.085,11.935,-5,8,,,,,8,5,,,,
7-7-8-12,T-7-7-8-12,T-7-7-8-12,70,78,7,7,8,12,2.17,11.935,-6,8,,,,,8,6,,,,
8-7-8-12,T-8-7-8-12,T-8-7-8-12,71,78,8,7,8,12,3.255,11.935,-7,8,,,,,8,7,,,,
9-7-8-12,T-9-7-8-12,T-9-7-8-12,72,78,9,7,8,12,4.34,11.935,-8,8,,,,,8,8,,,,
9-1-9-12,T-9-1-9-12,T-9-1-9-12,81,84,9,1,9,12,14.105,18.445,-17,14,,,,,14,17,,,,
9-2-9-12,T-9-2-9-12,T-9-2-9-12,81,83,9,2,9,12,14.105,17.36,-17,13,,,,,13,17,,,,
9-3-9-12,T-9-3-9-12,T-9-3-9-12,81,82,9,3,9,12,14.105,16.275,-17,12,,,,,12,17,,,,
9-4-9-12,T-9-4-9-12,T-9-4-9-12,81,81,9,4,9,12,14.105,15.19,-17,11,,,,,11,17,,,,
9-5-9-12,T-9-5-9-12,T-9-5-9-12,81,80,9,5,9,12,14.105,14.105,-17,10,,,,,10,17,,,,
9-6-9-12,T-9-6-9-12,T-9-6-9-12,81,79,9,6,9,12,14.105,13.02,-17,9,,,,,9,17,,,,
1-7-9-12,T-1-7-9-12,T-1-7-9-12,73,78,1,7,9,12,5.425,11.935,-9,8,,,,,8,9,,,,
2-7-9-12,T-2-7-9-12,T-2-7-9-12,74,78,2,7,9,12,6.51,11.935,-10,8,,,,,8,10,,,,
3-7-9-12,T-3-7-9-12,T-3-7-9-12,75,78,3,7,9,12,7.595,11.935,-11,8,,,,,8,11,,,,
4-7-9-12,T-4-7-9-12,T-4-7-9-12,76,78,4,7,9,12,8.68,11.935,-12,8,,,,,8,12,,,,
5-7-9-12,T-5-7-9-12,T-5-7-9-12,77,78,5,7,9,12,9.765,11.935,-13,8,,,,,8,13,,,,
6-7-9-12,T-6-7-9-12,T-6-7-9-12,78,78,6,7,9,12,10.85,11.935,-14,8,,,,,8,14,,,,
7-7-9-12,T-7-7-9-12,T-7-7-9-12,79,78,7,7,9,12,11.935,11.935,-15,8,,,,,8,15,,,,
8-7-9-12,T-8-7-9-12,T-8-7-9-12,80,78,8,7,9,12,13.02,11.935,-16,8,,,,,8,16,,,,
9-7-9-12,T-9-7-9-12,T-9-7-9-12,81,78,9,7,9,12,14.105,11.935,-17,8,,,,,8,17,,,,
9-1-10-12,T-9-1-10-12,T-9-1-10-12,90,84,9,1,10,12,23.87,18.445,-26,14,,,,,14,26,,,,
9-2-10-12,T-9-2-10-12,T-9-2-10-12,90,83,9,2,10,12,23.87,17.36,-26,13,,,,,13,26,,,,
9-3-10-12,T-9-3-10-12,T-9-3-10-12,90,82,9,3,10,12,23.87,16.275,-26,12,,,,,12,26,,,,
9-4-10-12,T-9-4-10-12,T-9-4-10-12,90,81,9,4,10,12,23.87,15.19,-26,11,,,,,11,26,,,,
9-5-10-12,T-9-5-10-12,T-9-5-10-12,90,80,9,5,10,12,23.87,14.105,-26,10,,,,,10,26,,,,
9-6-10-12,T-9-6-10-12,T-9-6-10-12,90,79,9,6,10,12,23.87,13.02,-26,9,,,,,9,26,,,,
1-7-10-12,T-1-7-10-12,T-1-7-10-12,82,78,1,7,10,12,15.19,11.935,-18,8,,,,,8,18,,,,
2-7-10-12,T-2-7-10-12,T-2-7-10-12,83,78,2,7,10,12,16.275,11.935,-19,8,,,,,8,19,,,,
3-7-10-12,T-3-7-10-12,T-3-7-10-12,84,78,3,7,10,12,17.36,11.935,-20,8,,,,,8,20,,,,
4-7-10-12,T-4-7-10-12,T-4-7-10-12,85,78,4,7,10,12,18.445,11.935,-21,8,,,,,8,21,,,,
5-7-10-12,T-5-7-10-12,T-5-7-10-12,86,78,5,7,10,12,19.53,11.935,-22,8,,,,,8,22,,,,
6-7-10-12,T-6-7-10-12,T-6-7-10-12,87,78,6,7,10,12,20.615,11.935,-23,8,,,,,8,23,,,,
7-7-10-12,T-7-7-10-12,T-7-7-10-12,88,78,7,7,10,12,21.7,11.935,-24,8,,,,,8,24,,,,
8-7-10-12,T-8-7-10-12,T-8-7-10-12,89,78,8,7,10,12,22.785,11.935,-25,8,,,,,8,25,,,,
9-7-10-12,T-9-7-10-12,T-9-7-10-12,90,78,9,7,10,12,23.87,11.935,-26,8,,,,,8,26,,,,
9-1-11-12,T-9-1-11-12,T-9-1-11-12,99,84,9,1,11,12,33.635,18.445,-35,14,,,,,14,35,,,,
9-2-11-12,T-9-2-11-12,T-9-2-11-12,99,83,9,2,11,12,33.635,17.36,-35,13,,,,,13,35,,,,
9-3-11-12,T-9-3-11-12,T-9-3-11-12,99,82,9,3,11,12,33.635,16.275,-35,12,,,,,12,35,,,,
9-4-11-12,T-9-4-11-12,T-9-4-11-12,99,81,9,4,11,12,33.635,15.19,-35,11,,,,,11,35,,,,
9-5-11-12,T-9-5-11-12,T-9-5-11-12,99,80,9,5,11,12,33.635,14.105,-35,10,,,,,10,35,,,,
9-6-11-12,T-9-6-11-12,T-9-6-11-12,99,79,9,6,11,12,33.635,13.02,-35,9,,,,,9,35,,,,
1-7-11-12,T-1-7-11-12,T-1-7-11-12,91,78,1,7,11,12,24.955,11.935,-27,8,,,,,8,27,,,,
2-7-11-12,T-2-7-11-12,T-2-7-11-12,92,78,2,7,11,12,26.04,11.935,-28,8,,,,,8,28,,,,
3-7-11-12,T-3-7-11-12,T-3-7-11-12,93,78,3,7,11,12,27.125,11.935,-29,8,,,,,8,29,,,,
4-7-11-12,T-4-7-11-12,T-4-7-11-12,94,78,4,7,11,12,28.21,11.935,-30,8,,,,,8,30,,,,
5-7-11-12,T-5-7-11-12,T-5-7-11-12,95,78,5,7,11,12,29.295,11.935,-31,8,,,,,8,31,,,,
6-7-11-12,T-6-7-11-12,T-6-7-11-12,96,78,6,7,11,12,30.38,11.935,-32,8,,,,,8,32,,,,
7-7-11-12,T-7-7-11-12,T-7-7-11-12,97,78,7,7,11,12,31.465,11.935,-33,8,,,,,8,33,,,,
8-7-11-12,T-8-7-11-12,T-8-7-11-12,98,78,8,7,11,12,32.55,11.935,-34,8,,,,,8,34,,,,
9-7-11-12,T-9-7-11-12,T-9-7-11-12,99,78,9,7,11,12,33.635,11.935,-35,8,,,,,8,35,,,,
9-1-12-12,T-9-1-12-12,T-9-1-12-12,108,84,9,1,12,12,43.4,18.445,-44,14,,,,,14,44,,,,
9-2-12-12,T-9-2-12-12,T-9-2-12-12,108,83,9,2,12,12,43.4,17.36,-44,13,,,,,13,44,,,,
9-3-12-12,T-9-3-12-12,T-9-3-12-12,108,82,9,3,12,12,43.4,16.275,-44,12,,,,,12,44,,,,
9-4-12-12,T-9-4-12-12,T-9-4-12-12,108,81,9,4,12,12,43.4,15.19,-44,11,,,,,11,44,,,,
9-5-12-12,T-9-5-12-12,T-9-5-12-12,108,80,9,5,12,12,43.4,14.105,-44,10,,,,,10,44,,,,
9-6-12-12,T-9-6-12-12,T-9-6-12-12,108,79,9,6,12,12,43.4,13.02,-44,9,,,,,9,44,,,,
1-7-12-12,T-1-7-12-12,T-1-7-12-12,100,78,1,7,12,12,34.72,11.935,-36,8,,,,,8,36,,,,
2-7-12-12,T-2-7-12-12,T-2-7-12-12,101,78,2,7,12,12,35.805,11.935,-37,8,,,,,8,37,,,,
3-7-12-12,T-3-7-12-12,T-3-7-12-12,102,78,3,7,12,12,36.89,11.935,-38,8,,,,,8,38,,,,
4-7-12-12,T-4-7-12-12,T-4-7-12-12,103,78,4,7,12,12,37.975,11.935,-39,8,,,,,8,39,,,,
5-7-12-12,T-5-7-12-12,T-5-7-12-12,104,78,5,7,12,12,39.06,11.935,-40,8,,,,,8,40,,,,
6-7-12-12,T-6-7-12-12,T-6-7-12-12,105,78,6,7,12,12,40.145,11.935,-41,8,,,,,8,41,,,,
7-7-12-12,T-7-7-12-12,T-7-7-12-12,106,78,7,7,12,12,41.23,11.935,-42,8,,,,,8,42,,,,
8-7-12-12,T-8-7-12-12,T-8-7-12-12,107,78,8,7,12,12,42.315,11.935,-43,8,,,,,8,43,,,,
9-7-12-12,T-9-7-12-12,T-9-7-12-12,108,78,9,7,12,12,43.4,11.935,-44,8,,,,,8,44,,,,
9-1-13-12,T-9-1-13-12,T-9-1-13-12,117,84,9,1,13,12,53.165,18.445,-53,14,,,,,14,53,,,,
9-2-13-12,T-9-2-13-12,T-9-2-13-12,117,83,9,2,13,12,53.165,17.36,-53,13,,,,,13,53,,,,
9-3-13-12,T-9-3-13-12,T-9-3-13-12,117,82,9,3,13,12,53.165,16.275,-53,12,,,,,12,53,,,,
9-4-13-12,T-9-4-13-12,T-9-4-13-12,117,81,9,4,13,12,53.165,15.19,-53,11,,,,,11,53,,,,
9-5-13-12,T-9-5-13-12,T-9-5-13-12,117,80,9,5,13,12,53.165,14.105,-53,10,,,,,10,53,,,,
9-6-13-12,T-9-6-13-12,T-9-6-13-12,117,79,9,6,13,12,53.165,13.02,-53,9,,,,,9,53,,,,
1-7-13-12,T-1-7-13-12,T-1-7-13-12,109,78,1,7,13,12,44.485,11.935,-45,8,,,,,8,45,,,,
2-7-13-12,T-2-7-13-12,T-2-7-13-12,110,78,2,7,13,12,45.57,11.935,-46,8,,,,,8,46,,,,
3-7-13-12,T-3-7-13-12,T-3-7-13-12,111,78,3,7,13,12,46.655,11.935,-47,8,,,,,8,47,,,,
4-7-13-12,T-4-7-13-12,T-4-7-13-12,112,78,4,7,13,12,47.74,11.935,-48,8,,,,,8,48,,,,
5-7-13-12,T-5-7-13-12,T-5-7-13-12,113,78,5,7,13,12,48.825,11.935,-49,8,,,,,8,49,,,,
6-7-13-12,T-6-7-13-12,T-6-7-13-12,114,78,6,7,13,12,49.91,11.935,-50,8,,,,,8,50,,,,
7-7-13-12,T-7-7-13-12,T-7-7-13-12,115,78,7,7,13,12,50.995,11.935,-51,8,,,,,8,51,,,,
8-7-13-12,T-8-7-13-12,T-8-7-13-12,116,78,8,7,13,12,52.08,11.935,-52,8,,,,,8,52,,,,
9-7-13-12,T-9-7-13-12,T-9-7-13-12,117,78,9,7,13,12,53.165,11.935,-53,8,,,,,8,53,,,,
9-1-14-12,T-9-1-14-12,T-9-1-14-12,126,84,9,1,14,12,62.93,18.445,-62,14,,,,,14,62,,,,
9-2-14-12,T-9-2-14-12,T-9-2-14-12,126,83,9,2,14,12,62.93,17.36,-62,13,,,,,13,62,,,,
9-3-14-12,T-9-3-14-12,T-9-3-14-12,126,82,9,3,14,12,62.93,16.275,-62,12,,,,,12,62,,,,
9-4-14-12,T-9-4-14-12,T-9-4-14-12,126,81,9,4,14,12,62.93,15.19,-62,11,,,,,11,62,,,,
9-5-14-12,T-9-5-14-12,T-9-5-14-12,126,80,9,5,14,12,62.93,14.105,-62,10,,,,,10,62,,,,
9-6-14-12,T-9-6-14-12,T-9-6-14-12,126,79,9,6,14,12,62.93,13.02,-62,9,,,,,9,62,,,,
1-7-14-12,T-1-7-14-12,T-1-7-14-12,118,78,1,7,14,12,54.25,11.935,-54,8,,,,,8,54,,,,
2-7-14-12,T-2-7-14-12,T-2-7-14-12,119,78,2,7,14,12,55.335,11.935,-55,8,,,,,8,55,,,,
3-7-14-12,T-3-7-14-12,T-3-7-14-12,120,78,3,7,14,12,56.42,11.935,-56,8,,,,,8,56,,,,
4-7-14-12,T-4-7-14-12,T-4-7-14-12,121,78,4,7,14,12,57.505,11.935,-57,8,,,,,8,57,,,,
5-7-14-12,T-5-7-14-12,T-5-7-14-12,122,78,5,7,14,12,58.59,11.935,-58,8,,,,,8,58,,,,
6-7-14-12,T-6-7-14-12,T-6-7-14-12,123,78,6,7,14,12,59.675,11.935,-59,8,,,,,8,59,,,,
7-7-14-12,T-7-7-14-12,T-7-7-14-12,124,78,7,7,14,12,60.76,11.935,-60,8,,,,,8,60,,,,
8-7-14-12,T-8-7-14-12,T-8-7-14-12,125,78,8,7,14,12,61.845,11.935,-61,8,,,,,8,61,,,,
9-7-14-12,T-9-7-14-12,T-9-7-14-12,126,78,9,7,14,12,62.93,11.935,-62,8,,,,,8,62,,,,
9-1-1-11,T-9-1-1-11,T-9-1-1-11,9,77,9,1,1,11,-64.015,10.85,55,7,,,,,7,-55,,,,
9-2-1-11,T-9-2-1-11,T-9-2-1-11,9,76,9,2,1,11,-64.015,9.765,55,6,,,,,6,-55,,,,
9-3-1-11,T-9-3-1-11,T-9-3-1-11,9,75,9,3,1,11,-64.015,8.68,55,5,,,,,5,-55,,,,
9-4-1-11,T-9-4-1-11,T-9-4-1-11,9,74,9,4,1,11,-64.015,7.595,55,4,,,,,4,-55,,,,
9-5-1-11,T-9-5-1-11,T-9-5-1-11,9,73,9,5,1,11,-64.015,6.51,55,3,,,,,3,-55,,,,
9-6-1-11,T-9-6-1-11,T-9-6-1-11,9,72,9,6,1,11,-64.015,5.425,55,2,,,,,2,-55,,,,
1-7-1-11,T-1-7-1-11,T-1-7-1-11,1,71,1,7,1,11,-72.695,4.34,63,1,,,,,1,-63,,,,
2-7-1-11,T-2-7-1-11,T-2-7-1-11,2,71,2,7,1,11,-71.61,4.34,62,1,,,,,1,-62,,,,
3-7-1-11,T-3-7-1-11,T-3-7-1-11,3,71,3,7,1,11,-70.525,4.34,61,1,,,,,1,-61,,,,
4-7-1-11,T-4-7-1-11,T-4-7-1-11,4,71,4,7,1,11,-69.44,4.34,60,1,,,,,1,-60,,,,
5-7-1-11,T-5-7-1-11,T-5-7-1-11,5,71,5,7,1,11,-68.355,4.34,59,1,,,,,1,-59,,,,
6-7-1-11,T-6-7-1-11,T-6-7-1-11,6,71,6,7,1,11,-67.27,4.34,58,1,,,,,1,-58,,,,
7-7-1-11,T-7-7-1-11,T-7-7-1-11,7,71,7,7,1,11,-66.185,4.34,57,1,,,,,1,-57,,,,
